tile_id,cloud_cover,date,spatial_cover,http_links,s3_links
T15SWS,0,2022-09-30,100,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SWS.2022273T165109.v2.0/HLS.S30.T15SWS.2022273T165109.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SWS.2022273T165109.v2.0/HLS.S30.T15SWS.2022273T165109.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SWS.2022273T165109.v2.0/HLS.S30.T15SWS.2022273T165109.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SWS.2022273T165109.v2.0/HLS.S30.T15SWS.2022273T165109.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SWS.2022273T165109.v2.0/HLS.S30.T15SWS.2022273T165109.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SWS.2022273T165109.v2.0/HLS.S30.T15SWS.2022273T165109.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15SWS.2022273T165109.v2.0/HLS.S30.T15SWS.2022273T165109.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T15SWS.2022273T165109.v2.0/HLS.S30.T15SWS.2022273T165109.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T15SWS.2022273T165109.v2.0/HLS.S30.T15SWS.2022273T165109.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T15SWS.2022273T165109.v2.0/HLS.S30.T15SWS.2022273T165109.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T15SWS.2022273T165109.v2.0/HLS.S30.T15SWS.2022273T165109.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T15SWS.2022273T165109.v2.0/HLS.S30.T15SWS.2022273T165109.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T15SWS.2022273T165109.v2.0/HLS.S30.T15SWS.2022273T165109.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T15SWS.2022273T165109.v2.0/HLS.S30.T15SWS.2022273T165109.v2.0.Fmask.tif'}"
T11SMT,1,2022-03-09,99,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T11SMT.2022068T183211.v2.0/HLS.S30.T11SMT.2022068T183211.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T11SMT.2022068T183211.v2.0/HLS.S30.T11SMT.2022068T183211.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T11SMT.2022068T183211.v2.0/HLS.S30.T11SMT.2022068T183211.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T11SMT.2022068T183211.v2.0/HLS.S30.T11SMT.2022068T183211.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T11SMT.2022068T183211.v2.0/HLS.S30.T11SMT.2022068T183211.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T11SMT.2022068T183211.v2.0/HLS.S30.T11SMT.2022068T183211.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T11SMT.2022068T183211.v2.0/HLS.S30.T11SMT.2022068T183211.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T11SMT.2022068T183211.v2.0/HLS.S30.T11SMT.2022068T183211.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T11SMT.2022068T183211.v2.0/HLS.S30.T11SMT.2022068T183211.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T11SMT.2022068T183211.v2.0/HLS.S30.T11SMT.2022068T183211.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T11SMT.2022068T183211.v2.0/HLS.S30.T11SMT.2022068T183211.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T11SMT.2022068T183211.v2.0/HLS.S30.T11SMT.2022068T183211.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T11SMT.2022068T183211.v2.0/HLS.S30.T11SMT.2022068T183211.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T11SMT.2022068T183211.v2.0/HLS.S30.T11SMT.2022068T183211.v2.0.Fmask.tif'}"
T11SMT,1,2022-08-11,99,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T11SMT.2022223T182919.v2.0/HLS.S30.T11SMT.2022223T182919.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T11SMT.2022223T182919.v2.0/HLS.S30.T11SMT.2022223T182919.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T11SMT.2022223T182919.v2.0/HLS.S30.T11SMT.2022223T182919.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T11SMT.2022223T182919.v2.0/HLS.S30.T11SMT.2022223T182919.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T11SMT.2022223T182919.v2.0/HLS.S30.T11SMT.2022223T182919.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T11SMT.2022223T182919.v2.0/HLS.S30.T11SMT.2022223T182919.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T11SMT.2022223T182919.v2.0/HLS.S30.T11SMT.2022223T182919.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T11SMT.2022223T182919.v2.0/HLS.S30.T11SMT.2022223T182919.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T11SMT.2022223T182919.v2.0/HLS.S30.T11SMT.2022223T182919.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T11SMT.2022223T182919.v2.0/HLS.S30.T11SMT.2022223T182919.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T11SMT.2022223T182919.v2.0/HLS.S30.T11SMT.2022223T182919.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T11SMT.2022223T182919.v2.0/HLS.S30.T11SMT.2022223T182919.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T11SMT.2022223T182919.v2.0/HLS.S30.T11SMT.2022223T182919.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T11SMT.2022223T182919.v2.0/HLS.S30.T11SMT.2022223T182919.v2.0.Fmask.tif'}"
T11SMT,4,2022-09-25,99,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T11SMT.2022268T183121.v2.0/HLS.S30.T11SMT.2022268T183121.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T11SMT.2022268T183121.v2.0/HLS.S30.T11SMT.2022268T183121.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T11SMT.2022268T183121.v2.0/HLS.S30.T11SMT.2022268T183121.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T11SMT.2022268T183121.v2.0/HLS.S30.T11SMT.2022268T183121.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T11SMT.2022268T183121.v2.0/HLS.S30.T11SMT.2022268T183121.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T11SMT.2022268T183121.v2.0/HLS.S30.T11SMT.2022268T183121.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T11SMT.2022268T183121.v2.0/HLS.S30.T11SMT.2022268T183121.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T11SMT.2022268T183121.v2.0/HLS.S30.T11SMT.2022268T183121.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T11SMT.2022268T183121.v2.0/HLS.S30.T11SMT.2022268T183121.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T11SMT.2022268T183121.v2.0/HLS.S30.T11SMT.2022268T183121.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T11SMT.2022268T183121.v2.0/HLS.S30.T11SMT.2022268T183121.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T11SMT.2022268T183121.v2.0/HLS.S30.T11SMT.2022268T183121.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T11SMT.2022268T183121.v2.0/HLS.S30.T11SMT.2022268T183121.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T11SMT.2022268T183121.v2.0/HLS.S30.T11SMT.2022268T183121.v2.0.Fmask.tif'}"
T16REU,2,2022-03-05,99,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16REU.2022064T162039.v2.0/HLS.S30.T16REU.2022064T162039.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16REU.2022064T162039.v2.0/HLS.S30.T16REU.2022064T162039.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16REU.2022064T162039.v2.0/HLS.S30.T16REU.2022064T162039.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16REU.2022064T162039.v2.0/HLS.S30.T16REU.2022064T162039.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16REU.2022064T162039.v2.0/HLS.S30.T16REU.2022064T162039.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16REU.2022064T162039.v2.0/HLS.S30.T16REU.2022064T162039.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16REU.2022064T162039.v2.0/HLS.S30.T16REU.2022064T162039.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T16REU.2022064T162039.v2.0/HLS.S30.T16REU.2022064T162039.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T16REU.2022064T162039.v2.0/HLS.S30.T16REU.2022064T162039.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T16REU.2022064T162039.v2.0/HLS.S30.T16REU.2022064T162039.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T16REU.2022064T162039.v2.0/HLS.S30.T16REU.2022064T162039.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T16REU.2022064T162039.v2.0/HLS.S30.T16REU.2022064T162039.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T16REU.2022064T162039.v2.0/HLS.S30.T16REU.2022064T162039.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T16REU.2022064T162039.v2.0/HLS.S30.T16REU.2022064T162039.v2.0.Fmask.tif'}"
T16REU,1,2022-04-04,99,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16REU.2022094T161829.v2.0/HLS.S30.T16REU.2022094T161829.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16REU.2022094T161829.v2.0/HLS.S30.T16REU.2022094T161829.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16REU.2022094T161829.v2.0/HLS.S30.T16REU.2022094T161829.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16REU.2022094T161829.v2.0/HLS.S30.T16REU.2022094T161829.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16REU.2022094T161829.v2.0/HLS.S30.T16REU.2022094T161829.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16REU.2022094T161829.v2.0/HLS.S30.T16REU.2022094T161829.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16REU.2022094T161829.v2.0/HLS.S30.T16REU.2022094T161829.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T16REU.2022094T161829.v2.0/HLS.S30.T16REU.2022094T161829.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T16REU.2022094T161829.v2.0/HLS.S30.T16REU.2022094T161829.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T16REU.2022094T161829.v2.0/HLS.S30.T16REU.2022094T161829.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T16REU.2022094T161829.v2.0/HLS.S30.T16REU.2022094T161829.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T16REU.2022094T161829.v2.0/HLS.S30.T16REU.2022094T161829.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T16REU.2022094T161829.v2.0/HLS.S30.T16REU.2022094T161829.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T16REU.2022094T161829.v2.0/HLS.S30.T16REU.2022094T161829.v2.0.Fmask.tif'}"
T16REU,3,2022-04-19,99,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16REU.2022109T161831.v2.0/HLS.S30.T16REU.2022109T161831.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16REU.2022109T161831.v2.0/HLS.S30.T16REU.2022109T161831.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16REU.2022109T161831.v2.0/HLS.S30.T16REU.2022109T161831.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16REU.2022109T161831.v2.0/HLS.S30.T16REU.2022109T161831.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16REU.2022109T161831.v2.0/HLS.S30.T16REU.2022109T161831.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16REU.2022109T161831.v2.0/HLS.S30.T16REU.2022109T161831.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16REU.2022109T161831.v2.0/HLS.S30.T16REU.2022109T161831.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T16REU.2022109T161831.v2.0/HLS.S30.T16REU.2022109T161831.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T16REU.2022109T161831.v2.0/HLS.S30.T16REU.2022109T161831.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T16REU.2022109T161831.v2.0/HLS.S30.T16REU.2022109T161831.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T16REU.2022109T161831.v2.0/HLS.S30.T16REU.2022109T161831.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T16REU.2022109T161831.v2.0/HLS.S30.T16REU.2022109T161831.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T16REU.2022109T161831.v2.0/HLS.S30.T16REU.2022109T161831.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T16REU.2022109T161831.v2.0/HLS.S30.T16REU.2022109T161831.v2.0.Fmask.tif'}"
T12UXV,0,2022-03-21,98,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T12UXV.2022080T181939.v2.0/HLS.S30.T12UXV.2022080T181939.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T12UXV.2022080T181939.v2.0/HLS.S30.T12UXV.2022080T181939.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T12UXV.2022080T181939.v2.0/HLS.S30.T12UXV.2022080T181939.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T12UXV.2022080T181939.v2.0/HLS.S30.T12UXV.2022080T181939.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T12UXV.2022080T181939.v2.0/HLS.S30.T12UXV.2022080T181939.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T12UXV.2022080T181939.v2.0/HLS.S30.T12UXV.2022080T181939.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T12UXV.2022080T181939.v2.0/HLS.S30.T12UXV.2022080T181939.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T12UXV.2022080T181939.v2.0/HLS.S30.T12UXV.2022080T181939.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T12UXV.2022080T181939.v2.0/HLS.S30.T12UXV.2022080T181939.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T12UXV.2022080T181939.v2.0/HLS.S30.T12UXV.2022080T181939.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T12UXV.2022080T181939.v2.0/HLS.S30.T12UXV.2022080T181939.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T12UXV.2022080T181939.v2.0/HLS.S30.T12UXV.2022080T181939.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T12UXV.2022080T181939.v2.0/HLS.S30.T12UXV.2022080T181939.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T12UXV.2022080T181939.v2.0/HLS.S30.T12UXV.2022080T181939.v2.0.Fmask.tif'}"
T12UXV,1,2022-07-24,98,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T12UXV.2022205T181931.v2.0/HLS.S30.T12UXV.2022205T181931.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T12UXV.2022205T181931.v2.0/HLS.S30.T12UXV.2022205T181931.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T12UXV.2022205T181931.v2.0/HLS.S30.T12UXV.2022205T181931.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T12UXV.2022205T181931.v2.0/HLS.S30.T12UXV.2022205T181931.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T12UXV.2022205T181931.v2.0/HLS.S30.T12UXV.2022205T181931.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T12UXV.2022205T181931.v2.0/HLS.S30.T12UXV.2022205T181931.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T12UXV.2022205T181931.v2.0/HLS.S30.T12UXV.2022205T181931.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T12UXV.2022205T181931.v2.0/HLS.S30.T12UXV.2022205T181931.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T12UXV.2022205T181931.v2.0/HLS.S30.T12UXV.2022205T181931.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T12UXV.2022205T181931.v2.0/HLS.S30.T12UXV.2022205T181931.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T12UXV.2022205T181931.v2.0/HLS.S30.T12UXV.2022205T181931.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T12UXV.2022205T181931.v2.0/HLS.S30.T12UXV.2022205T181931.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T12UXV.2022205T181931.v2.0/HLS.S30.T12UXV.2022205T181931.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T12UXV.2022205T181931.v2.0/HLS.S30.T12UXV.2022205T181931.v2.0.Fmask.tif'}"
T12UXV,0,2022-09-27,98,"{'B02': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T12UXV.2022270T182129.v2.0/HLS.S30.T12UXV.2022270T182129.v2.0.B02.tif', 'B03': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T12UXV.2022270T182129.v2.0/HLS.S30.T12UXV.2022270T182129.v2.0.B03.tif', 'B04': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T12UXV.2022270T182129.v2.0/HLS.S30.T12UXV.2022270T182129.v2.0.B04.tif', 'B8A': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T12UXV.2022270T182129.v2.0/HLS.S30.T12UXV.2022270T182129.v2.0.B8A.tif', 'B11': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T12UXV.2022270T182129.v2.0/HLS.S30.T12UXV.2022270T182129.v2.0.B11.tif', 'B12': 'https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T12UXV.2022270T182129.v2.0/HLS.S30.T12UXV.2022270T182129.v2.0.B12.tif', 'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T12UXV.2022270T182129.v2.0/HLS.S30.T12UXV.2022270T182129.v2.0.Fmask.tif>}","{'B02': 's3:/HLSS30.020/HLS.S30.T12UXV.2022270T182129.v2.0/HLS.S30.T12UXV.2022270T182129.v2.0.B02.tif', 'B03': 's3:/HLSS30.020/HLS.S30.T12UXV.2022270T182129.v2.0/HLS.S30.T12UXV.2022270T182129.v2.0.B03.tif', 'B04': 's3:/HLSS30.020/HLS.S30.T12UXV.2022270T182129.v2.0/HLS.S30.T12UXV.2022270T182129.v2.0.B04.tif', 'B8A': 's3:/HLSS30.020/HLS.S30.T12UXV.2022270T182129.v2.0/HLS.S30.T12UXV.2022270T182129.v2.0.B8A.tif', 'B11': 's3:/HLSS30.020/HLS.S30.T12UXV.2022270T182129.v2.0/HLS.S30.T12UXV.2022270T182129.v2.0.B11.tif', 'B12': 's3:/HLSS30.020/HLS.S30.T12UXV.2022270T182129.v2.0/HLS.S30.T12UXV.2022270T182129.v2.0.B12.tif', 'Fmask': 's3:/HLSS30.020/HLS.S30.T12UXV.2022270T182129.v2.0/HLS.S30.T12UXV.2022270T182129.v2.0.Fmask.tif'}"
